video_id,canonical_url,original_url,title,uploader,channel_id,duration_sec,upload_date,view_count,like_count,dislike_count,comment_count,availability,yt_declared_language,categories,tags,subs_manual_langs,auto_caption_source_lang,has_auto_captions,caption_available,has_chapters,chapters_count,chapters_json,description,source,fetched_at,fetch_error
bEku95UkuFk,https://www.youtube.com/watch?v=bEku95UkuFk,https://www.youtube.com/watch?v=bEku95UkuFk&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=135&t=0s,Kargin Haghordum sketch 334 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,201.0,20121228.0,208802.0,709.0,,6.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
e_oaM_OaTTU,https://www.youtube.com/watch?v=e_oaM_OaTTU,https://www.youtube.com/watch?v=e_oaM_OaTTU&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=136&t=0s,Kargin Haghordum sketch 335 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,175.0,20121228.0,646597.0,3235.0,,61.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
OInkgOVGUy4,https://www.youtube.com/watch?v=OInkgOVGUy4,https://www.youtube.com/watch?v=OInkgOVGUy4&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=137&t=0s,Kargin Haghordum sketch 336 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,201.0,20121228.0,441123.0,2471.0,,42.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
7ZWLrWrEjJo,https://www.youtube.com/watch?v=7ZWLrWrEjJo,https://www.youtube.com/watch?v=7ZWLrWrEjJo&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=138&t=0s,Kargin Haghordum sketch 337 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,114.0,20121228.0,454958.0,2197.0,,43.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
1kvduqCNtRM,https://www.youtube.com/watch?v=1kvduqCNtRM,https://www.youtube.com/watch?v=1kvduqCNtRM&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=139&t=0s,Kargin Haghordum sketch 338 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,177.0,20121228.0,1305381.0,5930.0,,100.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
HOIkWBoM-us,https://www.youtube.com/watch?v=HOIkWBoM-us,https://www.youtube.com/watch?v=HOIkWBoM-us&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=140&t=0s,Kargin Haghordum sketch 339 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,157.0,20121228.0,209235.0,1824.0,,33.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
w1SgJqDb-DY,https://www.youtube.com/watch?v=w1SgJqDb-DY,https://www.youtube.com/watch?v=w1SgJqDb-DY&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=141&t=0s,Kargin Haghordum sketch 340 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,156.0,20121228.0,651356.0,3639.0,,76.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
ovzDcRiu4mM,https://www.youtube.com/watch?v=ovzDcRiu4mM,https://www.youtube.com/watch?v=ovzDcRiu4mM&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=142&t=0s,Kargin Haghordum sketch 341 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,195.0,20121228.0,419527.0,1635.0,,23.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
1YZw1lwtBEc,https://www.youtube.com/watch?v=1YZw1lwtBEc,https://www.youtube.com/watch?v=1YZw1lwtBEc&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=143&t=0s,Kargin Haghordum sketch 342 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,195.0,20121228.0,509843.0,3491.0,,63.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
LYmYokgBBx4,https://www.youtube.com/watch?v=LYmYokgBBx4,https://www.youtube.com/watch?v=LYmYokgBBx4&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=2&t=0s,Kargin Haghordum sketch 601 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,400.0,20121229.0,1208742.0,5912.0,,197.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
MFxsb0ftWAQ,https://www.youtube.com/watch?v=MFxsb0ftWAQ,https://www.youtube.com/watch?v=MFxsb0ftWAQ&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=3&t=0s,Kargin Haghordum sketch 603 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,160.0,20121229.0,768888.0,3624.0,,43.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
hbYuuvsUiJA,https://www.youtube.com/watch?v=hbYuuvsUiJA,https://www.youtube.com/watch?v=hbYuuvsUiJA&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=4&t=0s,Kargin Haghordum sketch 602 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,114.0,20121229.0,457094.0,1831.0,,34.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
D2H-qhR6QGA,https://www.youtube.com/watch?v=D2H-qhR6QGA,https://www.youtube.com/watch?v=D2H-qhR6QGA&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=5&t=0s,Kargin Haghordum sketch 604 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,157.0,20121229.0,530329.0,2394.0,,26.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
4P8_-hQAtIk,https://www.youtube.com/watch?v=4P8_-hQAtIk,https://www.youtube.com/watch?v=4P8_-hQAtIk&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=6&t=0s,Kargin Haghordum sketch 605 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,189.0,20121229.0,1006122.0,4581.0,,72.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
2h3gcv92FTw,https://www.youtube.com/watch?v=2h3gcv92FTw,https://www.youtube.com/watch?v=2h3gcv92FTw&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=7&t=0s,Kargin Haghordum sketch 606 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,58.0,20121229.0,246036.0,659.0,,4.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
snuBhwDwi1E,https://www.youtube.com/watch?v=snuBhwDwi1E,https://www.youtube.com/watch?v=snuBhwDwi1E&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=8&t=0s,Kargin Haghordum sketch 607 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,117.0,20121229.0,166161.0,671.0,,6.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
DEy6RbVrj_U,https://www.youtube.com/watch?v=DEy6RbVrj_U,https://www.youtube.com/watch?v=DEy6RbVrj_U&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=9&t=0s,Kargin Haghordum sketch 608 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,61.0,20121229.0,1255704.0,3654.0,,46.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
WKKCIbls_-w,https://www.youtube.com/watch?v=WKKCIbls_-w,https://www.youtube.com/watch?v=WKKCIbls_-w&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=10&t=0s,Kargin Haghordum sketch 609 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,280.0,20121229.0,2067948.0,7534.0,,194.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
rYQuEejjL50,https://www.youtube.com/watch?v=rYQuEejjL50,https://www.youtube.com/watch?v=rYQuEejjL50&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=11&t=0s,Kargin Haghordum sketch 610 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,237.0,20121229.0,532121.0,2743.0,,42.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
M6xTEnwZk6w,https://www.youtube.com/watch?v=M6xTEnwZk6w,https://www.youtube.com/watch?v=M6xTEnwZk6w&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=12&t=0s,Kargin Haghordum sketch 611 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,130.0,20121229.0,653564.0,3292.0,,27.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
n7qNyBP1lHE,https://www.youtube.com/watch?v=n7qNyBP1lHE,https://www.youtube.com/watch?v=n7qNyBP1lHE&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=13&t=0s,Kargin Haghordum sketch 612 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,171.0,20121229.0,685986.0,4614.0,,106.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
qKWNtFx1XGQ,https://www.youtube.com/watch?v=qKWNtFx1XGQ,https://www.youtube.com/watch?v=qKWNtFx1XGQ&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=14&t=0s,Kargin Haghordum sketch 613 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,181.0,20121229.0,843014.0,4467.0,,84.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
arKFsgNrwro,https://www.youtube.com/watch?v=arKFsgNrwro,https://www.youtube.com/watch?v=arKFsgNrwro&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=15&t=0s,Kargin Haghordum sketch 614 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,126.0,20121229.0,378018.0,1380.0,,22.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
MO4IeuSmo08,https://www.youtube.com/watch?v=MO4IeuSmo08,https://www.youtube.com/watch?v=MO4IeuSmo08&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=16&t=0s,Kargin Haghordum sketch 615 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,139.0,20121229.0,505624.0,1622.0,,32.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:01+00:00,
goMkbrJ5znE,https://www.youtube.com/watch?v=goMkbrJ5znE,https://www.youtube.com/watch?v=goMkbrJ5znE&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=17&t=0s,Kargin Haghordum sketch 616 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,144.0,20121229.0,885563.0,2936.0,,45.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:59+00:00,
nT_GlxMoTvQ,https://www.youtube.com/watch?v=nT_GlxMoTvQ,https://www.youtube.com/watch?v=nT_GlxMoTvQ&list=PLDDuEZQEC_uBeOx5OzaaKZtqjLvC0hO9g&index=18&t=0s,Kargin Haghordum sketch 617 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,82.0,20121229.0,1179487.0,3852.0,,42.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:37:59+00:00,
